date,hash,text,compound,sentiment
2009-04-07,7129592267123378694,wants to go to easterfest ,0.0,neutral
2009-04-07,-1701507330496332769,Really let down by gossip girl...it's all I have to make my Mondays good and all they give are reruns... ,0.296,positive
2009-04-07,-8454017420410897542,am trying to fit all my stuff in a tiny bag so i can take it on as hand luggage. dont think its gonna work ,0.6908,positive
2009-04-07,-5463389557545096197,"@sunky being a grown up is horrid, isn't it ",-0.5423,negative
2009-04-07,-78433771458320007,@SEAF2009 I am strongly considering improvising. I missed last year I was so sick. ,-0.6532,negative
2009-04-07,-329025321118046521,@innocentdrinks COKE!? 20% minority stake? Really? Not April Fool? Can you give it back? So depressing. You were a favourite brand. Sad ,-0.7226,negative
2009-04-07,-1730188554604622084,has just said goodbye to her hubby who is off globe trotting away ,0.0,neutral
2009-04-07,6089134116443867608,@ChauV I has so many things to do ,0.0,neutral
2009-04-07,-434140808175511366,@bkGirlFriday dude it snowed here today...cant imagine the weather in hawaii right now ,0.0,neutral
2009-04-07,-1714479837645816917,"updating my myspace profile, i need more followers coz its a bit sad only to have one ",-0.4767,negative
2009-04-07,-1077077898690351214,"when you read my updates, blogspot, bulletin on myspace, etc. You could just figure it out on your own. I don't care ",-0.3875,negative
2009-04-07,579432921467034002,@thelmarockz thelma I can't see shiz I see blank and me and u comments ,0.0,neutral
2009-04-07,3770602705674707886,"Back at :work, have to go to ::Zeist in a minute. But want to stay here to do some work ",0.1154,positive
2009-04-07,-1423863675527956038,I thought you could buy Silent Hill for the PSP on the PS Store? I can't find it anywhere? ,0.0,neutral
2009-04-07,-7447469834083699701,Doing my taxes. Not in the best mood because of this ,-0.5216,negative
2009-04-07,-839874157452113466,I am not a fan of sleeping alone  baby boo,-0.4519,negative
2009-04-07,-2765517618561306280,"I NEVER THOUGHT THAT I COULD  HATE SOMBODY, BUT I REALLY HATE YOU ï¿½TOBE D....ï¿½, I ONLY GAVE YOU ALL OF MY LOVE AND YOU  PAY ME SO BAD! ",-0.9421,negative
2009-04-07,-8215547344820784332,@tommcfly hey saw u guys play @ pushover..didn't get 2 meet u tho cuz of th HUGE line  i was very upset ='( lol..a msg would make up 4 it!,0.4276,positive
2009-04-07,1298111202277653570,Going to sleep now. Johnny just died on the OC. ,-0.5574,negative
2009-04-07,6754581033384821734,again with the fucked sleep... ive decided to go do homework instead ,-0.6597,negative
2009-04-07,-1761067246793103549,@OscarTG Morning. No sun here unfortunately ,-0.5574,negative
2009-04-07,-4974923729816205929,I need a holiday  only one day off this year.,0.4019,positive
2009-04-07,-6114304269031484139,@stephenkruiser sorry to hear about your dog. ,-0.0772,negative
2009-04-07,2416120933467685617,@trash_kitten  solution will be found!,0.3802,positive
2009-04-07,-5562698944977279006,Got to do Spanish revision today ,0.0,neutral
2009-04-07,5195796673005963186,has a cold from playing outside yesterday ,0.2023,positive
2009-04-07,-8893408954202330759,why does stik-o have to be chocolate?! ,0.0,neutral
2009-04-07,-1270815782019586772,I need SIMS 3. Gaah! ,0.0,neutral
2009-04-07,-3267849227212873018,is listening to an awesome song but i dnt no the name but i wanna upload it on limewire!!!!! ,-0.3438,negative
2009-04-07,8202740056893750317,@Linda_James Im not a morning person! Never have been  prefer the night!,0.0,neutral
2009-04-07,3425985331455865827,"@smaffulli correction: they don't tell you, but a cert. is there. How you can use it is a different matter, and without Win yet another! ",-0.6428,negative
2009-04-07,5556419556842933013,"@ktml I think its iTunes fault I cant download it on my Mac now &quot;store busy&quot;   if you got it, anything awesome in the camerakit update?",0.34,positive
2009-04-07,6471388237757632731,@KateriH How was the TJ dinner tonight? My freezer melted down. ,0.0,neutral
2009-04-07,-3693834338285077538,@martiy ouchies.    have a good day .......and goodnight @SuperTim.,0.4404,positive
2009-04-07,-6909050266900333,@geoffmartinez youre going to be in mexico on easter?  why?,0.0,neutral
2009-04-07,5746133627734125043,Early Twitter Buzz: Star Trek Has Secret Premiere in Austin - http://is.gd/r9vr Holy crap! Wish I was there... ,0.1007,positive
2009-04-07,-7641416312525637277,i think i'm getting sick.  ,-0.5106,negative
2009-04-07,2342264780215395958,happy birthday jaime. loveyou&lt;3.     ...officially screwed right now. midterm. quiz. 2 projects. and 300 page book. shoot me. please. ,0.1027,positive
2009-04-07,-8747082729577339966,revising my essay and talking to my hubby on aim ,0.0,neutral
2009-04-07,608884429383404157,"@LizDinkel lol, I figured as much...but you never know. We don't talk anymore, maybe you became easily offended... ",0.4939,positive
2009-04-07,-1293902268610540037,"traffic not as bad as normal, so super early for meeting ",0.8334,positive
2009-04-07,-9115648881828223478,yo that was hella weird my twitter got deleted ,-0.2484,negative
2009-04-07,8518760730456350839,They don't get hyphy on the east coast  ...even to E40,0.0,neutral
2009-04-07,6551132655269156232,"Perfectly ripe and fresh banana goes in the bag.. Arrive at office, it looks like it has been hit by a freight train. Poor banana ",0.7096,positive
2009-04-07,2301309882272967947,home. mc. bored. missing him. who? him  sigh. im bored. tadi exam &amp; was okay. thursday lagi exam. gaaaaaaaaaaaaaahhh!,-0.5707,negative
2009-04-07,-6073655973968452766,rufus rufus rufus! Bloody Brillaint!!!! Shame my mum is such a miserable crab or i could liten to him while i work ,-0.8852,negative
2009-04-07,-1406671507744047630,me and @maddeh are so in sync that both of our stummics hurt right now ,-0.5267,negative
2009-04-07,-4577390199321087358,studying commerce  how am i suppose to remember so much????,0.0,neutral
2009-04-07,1202765983248699458,....it's just fever... ,0.0,neutral
2009-04-07,2722437571896711016,cuz like troybolton is the hottiemcsuperbob. omfgz. my nail buds  - cries -,-0.0516,negative
2009-04-07,-3885644507594039871,"Arghh! My hands are itchy!! Could it be that on top of my 'alergy' to beef, I also cannot eat chicken no more?? ",0.4261,positive
2009-04-07,-1682505224636693480,I cant sleep. Missing the person I love most for the past 7yrs of my life. If only... ,0.7259,positive
2009-04-07,-7460278923010556891,Time to get me ass in gear and start the day ,-0.5423,negative
2009-04-07,-1280043006324950282,Should really go to sleep so i can get up early tomorrow (well today now) ,0.2732,positive
2009-04-07,3968804848482000178,Fairly certain I have the flu. ,-0.128,negative
2009-04-07,5824314869509270222,I'm going to put myself out of this misery and go to freakin bed.  Ugh ,-0.8006,negative
2009-04-07,876352682884518222,is again in the math lab ,0.0,neutral
2009-04-07,-3512990038557363955,i don't wanna leave CO! 4:15 am is coming too soon!! ,0.2556,positive
2009-04-07,-7606225746693468441,"@brightillusions  only one to fill that position. They've just tightened our borders or something  Which sucks, I want you to move here!",-0.3595,negative
2009-04-07,321799964125829775,"Where the magic happens every month LOL Sophia did a terrific job, as usual! What am I gonna have for dinner?  http://twitpic.com/2y5bz",0.7861,positive
2009-04-07,751527078948150984,@jmielcarz send some of that warmness my way.... it's cold ,0.3612,positive
2009-04-07,7534952420980782279,Power to levitate?.... still negative. ,-0.5719,negative
2009-04-07,5610742012830557776,Trying really hard not to get sick from all of the stuff I just took to get rid of my cough. ,0.2521,positive
2009-04-07,-4887053173094273043,back from the casino a big fat loser! ,-0.5707,negative
2009-04-07,-7068461248599361238,Even a four day week seems too long  I want to stay in bed!,0.1511,positive
2009-04-07,3953383599322066324,@theajp Glad you enjoyed it mate. Any more gigs lined up in the near future? None on the horizon for me at the mo ,0.743,positive
2009-04-07,-6999844824681670997,isnt feelin 100% 2day ,0.0,neutral
2009-04-07,-8536461939319581050,going to watch julian play bball. i want phoebe ,0.4019,positive
2009-04-07,-7478984280884608554,@DuncanMacrae hmmm well good luck with that.....  ,0.7906,positive
2009-04-07,-6222229855209258292,just got a denied letter from bazaar bizarre. sad. i was looking forward to a road trip to be a vendor there ,-0.8074,negative
2009-04-07,-4048549446930521334,Now even more annoyed with Bones. I would have preferred the gratuitous grossness. Poor Angela ,-0.8313,negative
2009-04-07,-4152557259305604766,"@OnlineMigration me too!, although im still going  hehe",0.0,neutral
2009-04-07,3688713039071378744,I am layin in bed @ 3am cos my tummy is beatboxn so bd so I hd 2 wake up. can't eat. Unburnable calories nt gd for my &quot;abs&quot; I am hungry! ,0.0,neutral
2009-04-07,-1615756781773990137,Bed... Work in am ,0.0,neutral
2009-04-07,2895325855885124499,No rain please ,-0.4874,negative
2009-04-07,845345102634545365,@gabysslave thanks - you too! I have an essay to write ,0.4926,positive
2009-04-07,8629325240501868176,"Fuck! Len Wein's house caught fire earlier today. The family is safe, but they lost their dog. ",-0.6419,negative
2009-04-07,2727636683201588360,thinks factorial designs are going to be the death of my test &quot;A&quot;.  Who comes up with this confusing &quot;mathy&quot; stuff?  Ugh ,-0.8327,negative
2009-04-07,5744928403740984294,@schnicklefritz OMG! I have the same problem! I lent it to someone and they never gave it back!!! ,-0.5951,negative
2009-04-07,4386123853020397266,"@friendlypharm  too bad it's true, for the most part ",-0.1779,negative
2009-04-07,3380364468476510437,@THEcamacho danm I wanted to hear that studying sucks ,-0.3612,negative
2009-04-07,-3105064784473906228,YAY hannah montanas on disney channel fun ......NOT ,0.8143,positive
2009-04-07,-6714117892404299495,all the photos i try to upload are too big ,0.0,neutral
2009-04-07,-7571790527208851498,Somewhere in the world right now the sun is shining and people are busy...but not here ,0.0,neutral
2009-04-07,-7411041659111858033,@Labrys67 the chat broked? ,0.0,neutral
2009-04-07,-9154674314626996839,@ruthclayton oh i aint gonna be ur bitch  but i will be HIS.. muwahaha,-0.34,negative
2009-04-07,-5042197173427208186,Caught myself looking up the iphone. Promised I wouldn't torcher myself as I still have 6 months left on my current contract ,0.3612,positive
2009-04-07,-1670065148698719967,Goodnight everyone. Well I'm not feeling much better and I'm going to the doctor tomorrow.  ,-0.1719,negative
2009-04-07,5671271157821494559,@cardinaire ya me too ,0.0,neutral
2009-04-07,1225526561769518620,Blimmin' heck i'm slightly tired! And i still didn't see no Otalia ,-0.2526,negative
2009-04-07,904777235779782835,"im going 2 bed nowww - surprising??? Not rly, i have school 2morow, thats right, my spring break days r over ",0.3899,positive
2009-04-07,4920229257831694355,Wants her camera back! ,0.0,neutral
2009-04-07,6049529151534220040,first: UNC DOMINATED!!!!!!!!!!!!!!. second: the hills is back (hallelujah). third: econ paper? gaussian copula is def. NOT that deal ,0.7326,positive
2009-04-07,-7292773980325644474,Is physically tired but can't sleep ,-0.2382,negative
2009-04-07,4313277315673513424,tks pa 4 &quot;tapauing&quot; croissant tuna knowing dat Ive back-to-back meetings since morning  &amp; Zuraidah tks 4 buying my FAV STARBUCK MOCHA FRAP,0.5766,positive
2009-04-07,7245016307627203527,"@RussyRhubarb A new twitter name without telling me? Boo. By the way, I think Oberon is dead  Haven't seen him for ages...",-0.6486,negative
2009-04-07,-8881350205612823102,"@jeffsmithcars Why would you want to send traffic to that page?  At the bottom, you say you're not done  ",0.0772,positive
2009-04-07,1072476761474863710,@arielehenriques Why do I feel like your preaching to me? lol damn I'm guilty ,-0.0516,negative
2009-04-07,2212134478102906148,"Looking at it, I seem to be getting a completely different config.. Finding shared hosting hard not having control ",0.25,positive
2009-04-07,-3342232514745321986,TV w/charley she is too cute and too sweet...trying to get over the blues  cheer me up tweeters,0.743,positive
2009-04-07,1562865050849104658,@Djteck Mean ,0.0,neutral
2009-04-07,-1930015477511584065,While I do enjoy my job very much. Its always nicest outside when I'm indoors ,0.7506,positive
2009-04-07,-8341768567812906548,morning everyone!! still feeling poorly!   hope u all have a good day! x,0.816,positive
2009-04-07,-9088830145922776462,contemplated going out for a post-midnight walk but still have piles of work to get through ,0.0,neutral
2009-04-07,2650762163233876314,oh em gee. this is love http://tinyurl.com/djjc46 want want want! lusting after things i cannot afford. ,0.75,positive
2009-04-07,-7639060574568328562,Everything is still broken! ,-0.5255,negative
2009-04-07,-8764357342797985211,Mir every single morning I feel sick ,-0.5106,negative
2009-04-07,-1217739570244333399,i had 7 hours of sleep and now i cant go back to sleeping  im thirsty,0.0,neutral
2009-04-07,-5866560608545628410,@indiblogger  do i neeI dotn get any comments and suggestions ,0.0,neutral
